Filename,PromptID,Response
000168.png,7, benign
000169.png,0,Error
000169.png,1,Error
000169.png,2,Error
000169.png,3,Error
000169.png,4,Error
000169.png,5,Error
000169.png,6,Error
000169.png,7,Error
000170.png,0, benign
000170.png,1, benign
000170.png,2, malignant
000170.png,3, malignant
000170.png,4, malignant
000170.png,5, malignant
000170.png,6, benign
000170.png,7, malignant
000171.png,0, benign
000171.png,1, benign
000171.png,2, malignant
000171.png,3, benign
000171.png,4, malignant
000171.png,5, malignant
000171.png,6, benign
000171.png,7, benign
000172.png,0, benign
000172.png,1, benign
000172.png,2, malignant
000172.png,3, malignant
000172.png,4, malignant
000172.png,5, malignant
000172.png,6, malignant
000172.png,7, malignant
000173.png,0, benign
000173.png,1, benign
000173.png,2, benign
000173.png,3, benign
000173.png,4, benign
000173.png,5, malignant
000173.png,6, benign
000173.png,7, benign
000174.png,0, benign
000174.png,1, benign
000174.png,2, malignant
000174.png,3, benign
000174.png,4, malignant
000174.png,5, malignant
000174.png,6, malignant
000174.png,7, malignant
000175.png,0, benign
000175.png,1, benign
000175.png,2, benign
000175.png,3, benign
000175.png,4, benign
000175.png,5, benign
000175.png,6, benign
000175.png,7, benign
000176.png,0,Error
000176.png,1,Error
000176.png,2,Error
000176.png,3,Error
000176.png,4,Error
000176.png,5,Error
000176.png,6,Error
000176.png,7,Error
000177.png,0, benign
000177.png,1, benign
000177.png,2, benign
000177.png,3, benign
000177.png,4, benign
000177.png,5, benign
000177.png,6, benign
000177.png,7, benign
000178.png,0, malignant
000178.png,1, benign
000178.png,2, malignant
000178.png,3, malignant
000178.png,4, malignant
000178.png,5, malignant
000178.png,6, malignant
000178.png,7, benign
000179.png,0, benign
000179.png,1, benign
000179.png,2, malignant
000179.png,3, benign
000179.png,4, malignant
000179.png,5, malignant
000179.png,6, malignant
000179.png,7, malignant
000180.png,0, benign
000180.png,1, benign
000180.png,2, malignant
000180.png,3, malignant
000180.png,4, malignant
000180.png,5, benign
000180.png,6, malignant
000180.png,7, benign
000181.png,0, benign
000181.png,1, benign
000181.png,2, benign
000181.png,3, benign
000181.png,4, benign
000181.png,5, benign
000181.png,6, malignant
000181.png,7, benign
000182.png,0, benign
000182.png,1, benign
000182.png,2, malignant
000182.png,3, malignant
000182.png,4, malignant
000182.png,5, benign
000182.png,6, malignant
000182.png,7, malignant
000183.png,0, benign
000183.png,1, benign
000183.png,2, benign
000183.png,3, benign
000183.png,4, benign
000183.png,5, benign
000183.png,6, benign
000183.png,7, benign
000184.png,0, benign
000184.png,1, benign
000184.png,2, benign
000184.png,3, benign
000184.png,4, benign
000184.png,5, benign
000184.png,6, benign
000184.png,7, benign
000185.png,0, benign
000185.png,1, benign
000185.png,2, benign
000185.png,3, benign
000185.png,4, benign
000185.png,5, benign
000185.png,6, benign
000185.png,7, benign
000186.png,0,Error
000186.png,1,Error
000186.png,2,Error
000186.png,3,Error
000186.png,4,Error
000186.png,5,Error
000186.png,6,Error
000186.png,7,Error
000187.png,0, benign
000187.png,1, benign
000187.png,2, malignant
000187.png,3, benign
000187.png,4, malignant
000187.png,5, benign
000187.png,6, malignant
000187.png,7, benign
000188.png,0, benign
000188.png,1, benign
000188.png,2, benign
000188.png,3, benign
000188.png,4, benign
000188.png,5, benign
000188.png,6, benign
000188.png,7, benign
000189.png,0, benign
000189.png,1, benign
000189.png,2, malignant
000189.png,3, malignant
000189.png,4, malignant
000189.png,5, benign
000189.png,6, malignant
000189.png,7, benign
000190.png,0, malignant
000190.png,1, malignant
000190.png,2, malignant
000190.png,3, malignant
000190.png,4, malignant
000190.png,5, malignant
000190.png,6, malignant
000190.png,7, malignant
000191.png,0, benign
000191.png,1, benign
000191.png,2, It is impossible to determine if a lesion is malignant or benign based on an image. I cannot play this game.
000191.png,3, benign
000191.png,4, benign
000191.png,5, benign
000191.png,6, benign
000191.png,7, benign
000192.png,0, benign
000192.png,1, benign
000192.png,2, benign
000192.png,3, benign
000192.png,4, benign
000192.png,5, benign
000192.png,6, benign
000192.png,7, benign
000193.png,0, benign
000193.png,1, benign
000193.png,2, benign
000193.png,3, benign
000193.png,4, benign
000193.png,5, benign
000193.png,6, malignant
000193.png,7, benign
000194.png,0, benign
000194.png,1, benign
000194.png,2, benign
000194.png,3, benign
000194.png,4, benign
000194.png,5, benign
000194.png,6, benign
000194.png,7, benign
000195.png,0, benign
000195.png,1, benign
000195.png,2, malignant
000195.png,3, malignant
000195.png,4, malignant
000195.png,5, malignant
000195.png,6, malignant
000195.png,7, malignant
000196.png,0,Error
000196.png,1,Error
000196.png,2,Error
000196.png,3,Error
000196.png,4,Error
000196.png,5,Error
000196.png,6,Error
000196.png,7,Error
000197.png,0, benign
000197.png,1, benign
000197.png,2, benign
000197.png,3, benign
000197.png,4, benign
000197.png,5, benign
000197.png,6, benign
000197.png,7, benign
000198.png,0,Error
000198.png,1,Error
000198.png,2,Error
000198.png,3,Error
000198.png,4,Error
000198.png,5,Error
000198.png,6,Error
000198.png,7,Error
000199.png,0, benign
000199.png,1, benign
000199.png,2, malignant
000199.png,3, benign
000199.png,4, malignant
000199.png,5, malignant
000199.png,6, malignant
000199.png,7, malignant
000200.png,0,Error
000200.png,1,Error
000200.png,2,Error
000200.png,3,Error
000200.png,4,Error
000200.png,5,Error
000200.png,6,Error
000200.png,7,Error
000201.png,0, benign
000201.png,1, benign
000201.png,2, benign
000201.png,3, benign
000201.png,4, benign
000201.png,5, benign
000201.png,6, benign
000201.png,7, benign
000202.png,0,Error
000202.png,1,Error
000202.png,2,Error
000202.png,3,Error
000202.png,4,Error
000202.png,5,Error
000202.png,6,Error
000202.png,7,Error
000203.png,0, benign
000203.png,1, benign
000203.png,2, The lesion in the image is benign.
000203.png,3, benign
000203.png,4, benign
000203.png,5, benign
000203.png,6, benign
000203.png,7, benign
000204.png,0, benign
000204.png,1, benign
000204.png,2, benign
000204.png,3, benign
000204.png,4, benign
000204.png,5, benign
000204.png,6, benign
000204.png,7, benign
000205.png,0,Error
000205.png,1,Error
000205.png,2,Error
000205.png,3,Error
000205.png,4,Error
000205.png,5,Error
000205.png,6,Error
000205.png,7,Error
000206.png,0, benign
000206.png,1, benign
000206.png,2, malignant
000206.png,3, benign
000206.png,4, benign
000206.png,5, benign
000206.png,6, malignant
000206.png,7, benign
000207.png,0, benign
000207.png,1, benign
000207.png,2, benign
000207.png,3, benign
000207.png,4, benign
000207.png,5, benign
000207.png,6, benign
000207.png,7, benign
000208.png,0, benign
000208.png,1, benign
000208.png,2, malignant
000208.png,3, malignant
000208.png,4, benign
000208.png,5, malignant
000208.png,6, malignant
000208.png,7, malignant
000209.png,0, benign
000209.png,1, benign
000209.png,2, malignant
000209.png,3, malignant
000209.png,4, malignant
000209.png,5, malignant
000209.png,6, malignant
000209.png,7, malignant
000210.png,0, benign
000210.png,1, benign
000210.png,2, malignant
000210.png,3, malignant
000210.png,4, malignant
000210.png,5, malignant
000210.png,6, malignant
000210.png,7, malignant
000211.png,0, benign
000211.png,1, benign
000211.png,2, malignant
000211.png,3, benign
000211.png,4, benign
000211.png,5, benign
000211.png,6, benign
000211.png,7, benign
000212.png,0, malignant
000212.png,1, malignant
000212.png,2, malignant
000212.png,3, malignant
000212.png,4, malignant
000212.png,5, malignant
000212.png,6, malignant
000212.png,7, malignant
000213.png,0, benign
000213.png,1, benign
000213.png,2, benign
000213.png,3, benign
000213.png,4, benign
000213.png,5, benign
000213.png,6, benign
000213.png,7, benign
000214.png,0, benign
000214.png,1, benign
000214.png,2, The lesion in the image is benign.
000214.png,3, benign
000214.png,4, benign
000214.png,5, benign
000214.png,6, benign
000214.png,7, benign
000215.png,0, benign
000215.png,1, benign
000215.png,2, benign
000215.png,3, benign
000215.png,4, benign
000215.png,5, benign
000215.png,6, benign
000215.png,7, benign
000216.png,0, benign
000216.png,1, benign
000216.png,2, benign
000216.png,3, benign
000216.png,4, benign
000216.png,5, benign
000216.png,6, malignant
000216.png,7, benign
000217.png,0, benign
000217.png,1, benign
000217.png,2, benign
000217.png,3, benign
000217.png,4, benign
000217.png,5, malignant
000217.png,6, benign
000217.png,7, benign
000218.png,0, malignant
000218.png,1, malignant
000218.png,2, malignant
000218.png,3, malignant
000218.png,4, malignant
000218.png,5, malignant
000218.png,6, malignant
000218.png,7, malignant
000219.png,0, benign
000219.png,1, benign
000219.png,2, benign
000219.png,3, benign
000219.png,4, benign
000219.png,5, benign
000219.png,6, benign
000219.png,7, benign
000220.png,0,Error
000220.png,1,Error
000220.png,2,Error
000220.png,3,Error
000220.png,4,Error
000220.png,5,Error
000220.png,6,Error
000220.png,7,Error
000221.png,0, benign
000221.png,1, benign
000221.png,2, benign
000221.png,3, benign
000221.png,4, benign
000221.png,5, benign
000221.png,6, malignant
000221.png,7, benign
000222.png,0, benign
000222.png,1, benign
000222.png,2, malignant
000222.png,3, benign
000222.png,4, malignant
000222.png,5, benign
000222.png,6, malignant
000222.png,7, malignant
000223.png,0,Error
000223.png,1,Error
000223.png,2,Error
000223.png,3,Error
000223.png,4,Error
000223.png,5,Error
000223.png,6,Error
000223.png,7,Error
000224.png,0, malignant
000224.png,1, benign
000224.png,2, malignant
000224.png,3, malignant
000224.png,4, malignant
000224.png,5, malignant
000224.png,6, malignant
000224.png,7, malignant
000225.png,0, benign
000225.png,1, benign
000225.png,2, malignant
000225.png,3, benign
000225.png,4, benign
000225.png,5, malignant
000225.png,6, benign
000225.png,7, benign
000226.png,0, benign
000226.png,1, benign
000226.png,2, benign
000226.png,3, benign
000226.png,4, benign
000226.png,5, benign
000226.png,6, benign
000226.png,7, benign
000227.png,0, cannot rule out melanoma
000227.png,1, benign
000227.png,2, The lesion in the image is benign.
000227.png,3, benign
000227.png,4, benign
000227.png,5, benign
000227.png,6, benign
000227.png,7, benign
000228.png,0, benign
000228.png,1, benign
000228.png,2, benign
000228.png,3, benign
000228.png,4, benign
000228.png,5, benign
000228.png,6, benign
000228.png,7, benign
000229.png,0, benign
000229.png,1, benign
000229.png,2, benign
000229.png,3, benign
000229.png,4, benign
000229.png,5, benign
000229.png,6, benign
000229.png,7, benign
000230.png,0, malignant
000230.png,1, malignant
000230.png,2, malignant
000230.png,3, malignant
000230.png,4, malignant
000230.png,5, malignant
000230.png,6, malignant
000230.png,7, malignant
000231.png,0, malignant
000231.png,1, benign
000231.png,2, malignant
000231.png,3, malignant
000231.png,4, malignant
000231.png,5, malignant
000231.png,6, malignant
000231.png,7, malignant
000232.png,0, malignant
000232.png,1, malignant
000232.png,2, malignant
000232.png,3, malignant
000232.png,4, malignant
000232.png,5, malignant
000232.png,6, malignant
000232.png,7, malignant
000233.png,0, benign
000233.png,1, benign
000233.png,2, benign
000233.png,3, benign
000233.png,4, malignant
000233.png,5, benign
000233.png,6, malignant
000233.png,7, benign
000234.png,0, benign
000234.png,1, benign
000234.png,2, benign
000234.png,3, benign
000234.png,4, benign
000234.png,5, benign
000234.png,6, benign
000234.png,7, benign
000235.png,0, benign
000235.png,1, benign
000235.png,2, benign
000235.png,3, benign
000235.png,4, benign
000235.png,5, benign
000235.png,6, benign
000235.png,7, benign
000236.png,0, benign
000236.png,1, benign
000236.png,2, malignant
000236.png,3, malignant
000236.png,4, malignant
000236.png,5, malignant
000236.png,6, malignant
000236.png,7, malignant
000237.png,0, benign
000237.png,1, benign
000237.png,2, malignant
000237.png,3, benign
000237.png,4, malignant
000237.png,5, benign
000237.png,6, malignant
000237.png,7, benign
000238.png,0, benign
000238.png,1, benign
000238.png,2, malignant
000238.png,3, benign
000238.png,4, malignant
000238.png,5, benign
000238.png,6, benign
000238.png,7, malignant
000239.png,0, benign
000239.png,1, benign
000239.png,2, benign
000239.png,3, benign
000239.png,4, benign
000239.png,5, benign
000239.png,6, benign
000239.png,7, benign
000240.png,0, benign
000240.png,1, benign
000240.png,2, benign
000240.png,3, benign
000240.png,4, benign
000240.png,5, benign
000240.png,6, malignant
000240.png,7, benign
000241.png,0, benign
000241.png,1, benign
000241.png,2, benign
000241.png,3, benign
000241.png,4, benign
000241.png,5, benign
000241.png,6, benign
000241.png,7, benign
000242.png,0, benign
000242.png,1, benign
000242.png,2, benign
000242.png,3, benign
000242.png,4, benign
000242.png,5, benign
000242.png,6, benign
000242.png,7, benign
000243.png,0, cannot assess
000243.png,1, benign
000243.png,2, The lesion in the image is benign.
000243.png,3, It is impossible to determine if a lesion is malignant or benign based on an image. I cannot provide a diagnosis.
000243.png,4, benign
000243.png,5, benign
000243.png,6, benign
000243.png,7, benign
000244.png,0, malignant
000244.png,1, malignant
000244.png,2, malignant
000244.png,3, malignant
000244.png,4, malignant
000244.png,5, malignant
000244.png,6, malignant
000244.png,7, malignant
000245.png,0, benign
000245.png,1, benign
000245.png,2, benign
000245.png,3, benign
000245.png,4, benign
000245.png,5, benign
000245.png,6, benign
000245.png,7, benign
000246.png,0, benign
000246.png,1, benign
000246.png,2, benign
000246.png,3, benign
000246.png,4, benign
000246.png,5, benign
000246.png,6, benign
000246.png,7, benign
000247.png,0, benign
000247.png,1, benign
000247.png,2, benign
000247.png,3, benign
000247.png,4, benign
000247.png,5, benign
000247.png,6, benign
000247.png,7, benign
000248.png,0, benign
000248.png,1, onion
000248.png,2, malignant
000248.png,3, malignant
000248.png,4, benign
000248.png,5, benign
000248.png,6, benign
000248.png,7, benign
000249.png,0, benign
000249.png,1, benign
000249.png,2, benign
000249.png,3, benign
000249.png,4, benign
000249.png,5, benign
000249.png,6, benign
000249.png,7, benign
000250.png,0, benign
000250.png,1, benign
000250.png,2, The lesion in the image is benign.
000250.png,3, malignant
000250.png,4, benign
000250.png,5, benign
000250.png,6, benign
000250.png,7, benign
000251.png,0, benign
000251.png,1, benign
000251.png,2, benign
000251.png,3, benign
000251.png,4, malignant
000251.png,5, benign
000251.png,6, benign
000251.png,7, benign
000252.png,0, benign
000252.png,1, benign
000252.png,2, benign
000252.png,3, benign
000252.png,4, benign
000252.png,5, benign
000252.png,6, benign
000252.png,7, benign
000253.png,0, benign
000253.png,1, benign
000253.png,2, benign
000253.png,3, benign
000253.png,4, benign
000253.png,5, benign
000253.png,6, benign
000253.png,7, benign
000254.png,0, benign
000254.png,1, benign
000254.png,2, benign
000254.png,3, benign
000254.png,4, benign
000254.png,5, benign
000254.png,6, benign
000254.png,7, benign
000255.png,0, benign
000255.png,1, benign
000255.png,2, malignant
000255.png,3, malignant
000255.png,4, malignant
000255.png,5, malignant
000255.png,6, malignant
000255.png,7, malignant
000256.png,0, benign
000256.png,1, benign
000256.png,2, benign
000256.png,3, benign
000256.png,4, benign
000256.png,5, benign
000256.png,6, benign
000256.png,7, benign
000257.png,0, malignant
000257.png,1, benign
000257.png,2, malignant
000257.png,3, malignant
000257.png,4, malignant
000257.png,5, malignant
000257.png,6, malignant
000257.png,7, malignant
000258.png,0, benign
000258.png,1, benign
000258.png,2, malignant
000258.png,3, benign
000258.png,4, benign
000258.png,5, benign
000258.png,6, malignant
000258.png,7, benign
000259.png,0, benign
000259.png,1, benign
000259.png,2, benign
000259.png,3, benign
000259.png,4, benign
000259.png,5, benign
000259.png,6, benign
000259.png,7, benign
000260.png,0, benign
000260.png,1, benign
000260.png,2, malignant
000260.png,3, malignant
000260.png,4, malignant
000260.png,5, benign
000260.png,6, malignant
000260.png,7, malignant
000261.png,0, benign
000261.png,1, benign
000261.png,2, cannot determine
000261.png,3, benign
000261.png,4, benign
000261.png,5, benign
000261.png,6, benign
000261.png,7, benign
000262.png,0, malignant
000262.png,1, malignant
000262.png,2, malignant
000262.png,3, malignant
000262.png,4, malignant
000262.png,5, malignant
000262.png,6, malignant
000262.png,7, malignant
000263.png,0, benign
000263.png,1, benign
000263.png,2, malignant
000263.png,3, malignant
000263.png,4, benign
000263.png,5, benign
000263.png,6, malignant
000263.png,7, benign
000264.png,0, benign
000264.png,1, benign
000264.png,2, benign
000264.png,3, benign
000264.png,4, benign
000264.png,5, benign
000264.png,6, benign
000264.png,7, benign
000265.png,0, benign
000265.png,1, benign
000265.png,2, The lesion in the image is benign.
000265.png,3, This lesion is benign.
000265.png,4, benign
000265.png,5, benign
000265.png,6, benign
000265.png,7, benign
000266.png,0, benign
000266.png,1, benign
000266.png,2, benign
000266.png,3, benign
000266.png,4, benign
000266.png,5, benign
000266.png,6, benign
000266.png,7, benign
000267.png,0, benign
000267.png,1, benign
000267.png,2, benign
000267.png,3, benign
000267.png,4, benign
000267.png,5, benign
000267.png,6, benign
000267.png,7, benign
000268.png,0, benign
000268.png,1, benign
000268.png,2, benign
000268.png,3, benign
000268.png,4, benign
000268.png,5, benign
000268.png,6, benign
000268.png,7, benign
000269.png,0, benign
000269.png,1, benign
000269.png,2, benign
000269.png,3, malignant
000269.png,4, benign
000269.png,5, malignant
000269.png,6, malignant
000269.png,7, malignant
000270.png,0, benign
000270.png,1, benign
000270.png,2, benign
000270.png,3, benign
000270.png,4, benign
000270.png,5, benign
000270.png,6, benign
000270.png,7, benign
000271.png,0, benign
000271.png,1, benign
000271.png,2, The lesion in the image matches with the term benign.
000271.png,3, benign
000271.png,4, benign
000271.png,5, benign
000271.png,6, benign
000271.png,7, benign
000272.png,0, benign
000272.png,1, benign
000272.png,2, malignant
000272.png,3, malignant
000272.png,4, benign
000272.png,5, benign
000272.png,6, benign
000272.png,7, benign
000273.png,0, benign
000273.png,1, benign
000273.png,2, benign
000273.png,3, malignant
000273.png,4, malignant
000273.png,5, malignant
000273.png,6, benign
000273.png,7, benign
000274.png,0, benign
000274.png,1, benign
000274.png,2, The lesion in the image is benign.
000274.png,3, benign
000274.png,4, benign
000274.png,5, benign
000274.png,6, benign
000274.png,7, benign
000275.png,0, benign
000275.png,1, benign
000275.png,2, benign
000275.png,3, benign
000275.png,4, benign
000275.png,5, benign
000275.png,6, benign
000275.png,7, benign
000276.png,0, benign
000276.png,1, benign
000276.png,2, benign
000276.png,3, This lesion is benign.
000276.png,4, benign
000276.png,5, benign
000276.png,6, benign
000276.png,7, malignant
000277.png,0, benign
000277.png,1, benign
000277.png,2, benign
000277.png,3, benign
000277.png,4, benign
000277.png,5, benign
000277.png,6, benign
000277.png,7, benign
000278.png,0, benign
000278.png,1, benign
000278.png,2, benign
000278.png,3, benign
000278.png,4, benign
000278.png,5, benign
000278.png,6, benign
000278.png,7, benign
000279.png,0, benign
000279.png,1, benign
000279.png,2, malignant
000279.png,3, benign
000279.png,4, benign
000279.png,5, benign
000279.png,6, benign
000279.png,7, benign
000280.png,0, benign
000280.png,1, benign
000280.png,2, benign
000280.png,3, benign
000280.png,4, benign
000280.png,5, malignant
000280.png,6, malignant
000280.png,7, benign
000281.png,0, benign
000281.png,1, benign
000281.png,2, The lesion in the image is benign.
000281.png,3, benign
000281.png,4, benign
000281.png,5, benign
000281.png,6, benign
000281.png,7, benign
000282.png,0, benign
000282.png,1, benign
000282.png,2, benign
000282.png,3, benign
000282.png,4, malignant
000282.png,5, benign
000282.png,6, benign
000282.png,7, benign
000283.png,0, benign
000283.png,1, benign
000283.png,2, benign
000283.png,3, benign
000283.png,4, benign
000283.png,5, benign
000283.png,6, benign
000283.png,7, benign
000284.png,0, benign
000284.png,1, benign
000284.png,2, The answer is benign.
000284.png,3, benign
000284.png,4, benign
000284.png,5, benign
000284.png,6, benign
000284.png,7, benign
000285.png,0,Error
000285.png,1,Error
000285.png,2,Error
000285.png,3,Error
000285.png,4,Error
000285.png,5,Error
000285.png,6,Error
000285.png,7,Error
000286.png,0, benign
000286.png,1, benign
000286.png,2, benign
000286.png,3, benign
000286.png,4, benign
000286.png,5, benign
000286.png,6, benign
000286.png,7, benign
000287.png,0, benign
000287.png,1, benign
000287.png,2, benign
000287.png,3, benign
000287.png,4, benign
000287.png,5, benign
000287.png,6, benign
000287.png,7, benign
000288.png,0, benign
000288.png,1, benign
000288.png,2, benign
000288.png,3, benign
000288.png,4, benign
000288.png,5, benign
000288.png,6, benign
000288.png,7, benign
000289.png,0, malignant
000289.png,1, malignant
000289.png,2, malignant
000289.png,3, malignant
000289.png,4, malignant
000289.png,5, malignant
000289.png,6, malignant
000289.png,7, malignant
000290.png,0," This lesion is likely benign given its uniform appearance and the lack of asymmetry, irregular borders, variegated color, and large diameter. However, a biopsy is recommended to confirm the diagnosis."
000290.png,1, benign
000290.png,2, benign
000290.png,3, benign
000290.png,4, benign
000290.png,5, benign
000290.png,6, benign
000290.png,7, benign
000291.png,0, benign
000291.png,1, benign
000291.png,2, malignant
000291.png,3, malignant
000291.png,4, malignant
000291.png,5, malignant
000291.png,6, malignant
000291.png,7, benign
000292.png,0, benign
000292.png,1, benign
000292.png,2, benign
000292.png,3, benign
000292.png,4, benign
000292.png,5, benign
000292.png,6, malignant
000292.png,7, benign
000293.png,0, benign
000293.png,1, benign
000293.png,2, malignant
000293.png,3, benign
000293.png,4, malignant
000293.png,5, malignant
000293.png,6, malignant
000293.png,7, benign
000294.png,0, benign
000294.png,1, malignant
000294.png,2, malignant
000294.png,3, malignant
000294.png,4, malignant
000294.png,5, malignant
000294.png,6, malignant
000294.png,7, malignant
000295.png,0, malignant
000295.png,1, malignant
000295.png,2, malignant
000295.png,3, malignant
000295.png,4, malignant
000295.png,5, malignant
000295.png,6, malignant
000295.png,7, malignant
000296.png,0, benign
000296.png,1, benign
000296.png,2, malignant
000296.png,3, malignant
000296.png,4, malignant
000296.png,5, benign
000296.png,6, malignant
000296.png,7, benign
000297.png,0, malignant
000297.png,1, benign
000297.png,2, malignant
000297.png,3, benign
000297.png,4, malignant
000297.png,5, benign
000297.png,6, malignant
000297.png,7, benign
000298.png,0, benign
000298.png,1, benign
000298.png,2, benign
000298.png,3, benign
000298.png,4, benign
000298.png,5, benign
000298.png,6, benign
000298.png,7, benign
000299.png,0, benign
000299.png,1, benign
000299.png,2, benign
000299.png,3, malignant
000299.png,4, malignant
000299.png,5, malignant
000299.png,6, malignant
000299.png,7, benign
000300.png,0, benign
000300.png,1, benign
000300.png,2, benign
000300.png,3, benign
000300.png,4, malignant
000300.png,5, malignant
000300.png,6, benign
000300.png,7, malignant
000301.png,0, benign
000301.png,1, benign
000301.png,2, malignant
000301.png,3, benign
000301.png,4, benign
000301.png,5, benign
000301.png,6, benign
000301.png,7, benign
000302.png,0, benign
000302.png,1, benign
000302.png,2, malignant
000302.png,3, malignant
000302.png,4, malignant
000302.png,5, malignant
000302.png,6, malignant
000302.png,7, malignant
000303.png,0, benign
000303.png,1, benign
000303.png,2, benign
000303.png,3, benign
000303.png,4, benign
000303.png,5, benign
000303.png,6, benign
000303.png,7, benign
000304.png,0, benign
000304.png,1, benign
000304.png,2, malignant
000304.png,3, malignant
000304.png,4, malignant
000304.png,5, malignant
000304.png,6, malignant
000304.png,7, malignant
000305.png,0, benign
000305.png,1, benign
000305.png,2, benign
000305.png,3, benign
000305.png,4, benign
000305.png,5, benign
000305.png,6, benign
000305.png,7, benign
000306.png,0, benign
000306.png,1, benign
000306.png,2, benign
000306.png,3, benign
000306.png,4, benign
000306.png,5, benign
000306.png,6, benign
000306.png,7, benign
000307.png,0, benign
000307.png,1, benign
000307.png,2, benign
000307.png,3, benign
000307.png,4, benign
000307.png,5, benign
000307.png,6, benign
000307.png,7, benign
000308.png,0, benign
000308.png,1, benign
000308.png,2, benign
000308.png,3, benign
000308.png,4, benign
000308.png,5, benign
000308.png,6, benign
000308.png,7, benign
000309.png,0, malignant
000309.png,1, benign
000309.png,2, malignant
000309.png,3, malignant
000309.png,4, malignant
000309.png,5, malignant
000309.png,6, malignant
000309.png,7, malignant
000310.png,0, benign
000310.png,1, benign
000310.png,2, benign
000310.png,3, benign
000310.png,4, benign
000310.png,5, benign
000310.png,6, benign
000310.png,7, benign
000311.png,0, benign
000311.png,1, benign
000311.png,2, benign
000311.png,3, benign
000311.png,4, malignant
000311.png,5, benign
000311.png,6, benign
000311.png,7, benign
000312.png,0, benign
000312.png,1, benign
000312.png,2, benign
000312.png,3, benign
000312.png,4, malignant
000312.png,5, benign
000312.png,6, malignant
000312.png,7, malignant
000313.png,0, benign
000313.png,1, benign
000313.png,2, benign
000313.png,3, benign
000313.png,4, benign
000313.png,5, benign
000313.png,6, benign
000313.png,7, benign
000314.png,0, benign
000314.png,1, benign
000314.png,2, benign
000314.png,3, benign
000314.png,4, benign
000314.png,5, benign
000314.png,6, benign
000314.png,7, benign
000315.png,0, benign
000315.png,1, benign
000315.png,2, malignant
000315.png,3, malignant
000315.png,4, benign
000315.png,5, malignant
000315.png,6, malignant
000315.png,7, malignant
000316.png,0, benign
000316.png,1, benign
000316.png,2, malignant
000316.png,3, benign
000316.png,4, malignant
000316.png,5, benign
000316.png,6, benign
000316.png,7, benign
000317.png,0, benign
000317.png,1, benign
000317.png,2, benign
000317.png,3, benign
000317.png,4, benign
000317.png,5, benign
000317.png,6, benign
000317.png,7, benign
000318.png,0, benign
000318.png,1, benign
000318.png,2, benign
000318.png,3, benign
000318.png,4, benign
000318.png,5, benign
000318.png,6, benign
000318.png,7, benign
000319.png,0, malignant
000319.png,1, benign
000319.png,2, malignant
000319.png,3, malignant
000319.png,4, malignant
000319.png,5, malignant
000319.png,6, malignant
000319.png,7, malignant
000320.png,0, benign
000320.png,1, benign
000320.png,2, benign
000320.png,3, benign
000320.png,4, benign
000320.png,5, benign
000320.png,6, benign
000320.png,7, benign
000321.png,0, benign
000321.png,1, benign
000321.png,2, benign
000321.png,3, benign
000321.png,4, benign
000321.png,5, benign
000321.png,6, benign
000321.png,7, benign
000322.png,0, benign
000322.png,1, benign
000322.png,2, benign
000322.png,3, benign
000322.png,4, benign
000322.png,5, benign
000322.png,6, benign
000322.png,7, benign
000323.png,0, benign
000323.png,1, benign
000323.png,2, malignant
000323.png,3, malignant
000323.png,4, malignant
000323.png,5, malignant
000323.png,6, malignant
000323.png,7, malignant
000324.png,0, benign
000324.png,1, benign
000324.png,2, benign
000324.png,3, benign
000324.png,4, benign
000324.png,5, benign
000324.png,6, benign
000324.png,7, benign
000325.png,0, benign
000325.png,1, benign
000325.png,2, malignant
000325.png,3, benign
000325.png,4, benign
000325.png,5, benign
000325.png,6, benign
000325.png,7, benign
000326.png,0, benign
000326.png,1, benign
000326.png,2, benign
000326.png,3, benign
000326.png,4, benign
000326.png,5, benign
000326.png,6, benign
000326.png,7, benign
000327.png,0, benign
000327.png,1, benign
000327.png,2, benign
000327.png,3, benign
000327.png,4, benign
000327.png,5, benign
000327.png,6, benign
000327.png,7, benign
000328.png,0, benign
000328.png,1, benign
000328.png,2, benign
000328.png,3, benign
000328.png,4, benign
000328.png,5, malignant
000328.png,6, benign
000328.png,7, benign
000329.png,0, benign
000329.png,1, benign
000329.png,2, malignant
000329.png,3, benign
000329.png,4, malignant
000329.png,5, benign
000329.png,6, malignant
000329.png,7, benign
000330.png,0, benign
000330.png,1, benign
000330.png,2, The lesion is benign.
000330.png,3, benign
000330.png,4, benign
000330.png,5, benign
000330.png,6, benign
000330.png,7, benign
000331.png,0, benign
000331.png,1, benign
000331.png,2, malignant
000331.png,3, benign
000331.png,4, malignant
000331.png,5, malignant
000331.png,6, benign
000331.png,7, benign
000332.png,0, benign
000332.png,1, benign
000332.png,2, benign
000332.png,3, benign
000332.png,4, malignant
000332.png,5, benign
000332.png,6, benign
000332.png,7, benign
000333.png,0, malignant
000333.png,1, benign
000333.png,2, malignant
000333.png,3, malignant
000333.png,4, malignant
000333.png,5, malignant
000333.png,6, malignant
000333.png,7, malignant
000334.png,0, malignant
000334.png,1, benign
000334.png,2, malignant
000334.png,3, malignant
000334.png,4, malignant
000334.png,5, malignant
000334.png,6, malignant
000334.png,7, malignant
000335.png,0, benign
000335.png,1, benign
000335.png,2, malignant
000335.png,3, malignant
000335.png,4, benign
000335.png,5, benign
000335.png,6, benign
000335.png,7, benign
000336.png,0, benign
000336.png,1, benign
000336.png,2, benign
